address,aa,bb,cc,label
仁怀市盐津街道国久大道,52,03,82,同音错误
贵州省安顺市西秀区南街街道南水路29号,52,04,02,完整
安顺西秀东街街道东街路31号,52,04,02,省略省
西秀区东关街道东关路34号,52,04,02,省略省市
西秀华西街道,52,04,02,截断
贵州西秀南水路,52,04,02,省略市+简称
西秀区南杰街道南水路,52,04,02,同音错误
贵州省安顺市平坝区鼓楼街道中山路30号,52,04,03,完整
安顺平坝安平街道安平路32号,52,04,03,省略省
平坝区夏云镇夏云路35号,52,04,03,省略省市
平坝天龙镇,52,04,03,截断
贵州平坝中山路,52,04,03,省略市+简称
平坝区鼓偻街道中山路,52,04,03,编辑距离错误
贵州省安顺市普定县定南街道文明路31号,52,04,22,完整
安顺普定玉秀街道玉秀路33号,52,04,22,省略省
普定县马官镇马官路36号,52,04,22,省略省市
普定黄桶街道,52,04,22,截断
贵州普定文明路,52,04,22,省略市+简称
普定县定南街道文名路,52,04,22,同音错误
贵州省安顺市镇宁布依族苗族自治县白马湖街道南北大街32号,52,04,23,完整
安顺镇宁环翠街道环翠路34号,52,04,23,省略省
镇宁布依族苗族自治县丁旗街道丁旗路37号,52,04,23,省略省市
镇宁黄果树镇,52,04,23,截断
贵州镇宁南北大街,52,04,23,省略市+简称
镇宁布依族苗族自治县白马胡街道南北大街,52,04,23,同音错误
贵州省安顺市关岭布依族苗族自治县关索街道关索大道33号,52,04,24,完整
安顺关岭顶云街道顶云路35号,52,04,24,省略省
关岭布依族苗族自治县龙潭街道龙潭路38号,52,04,24,省略省市
关岭花江镇,52,04,24,截断
贵州关岭关索路,52,04,24,省略市+简称
关岭布依族苗族自治县关索街道关锁大道,52,04,24,同音错误
贵州省安顺市紫云苗族布依族自治县松山街道松山大道34号,52,04,25,完整
安顺紫云五峰街道五峰路36号,52,04,25,省略省
紫云苗族布依族自治县云岭街道云岭路39号,52,04,25,省略省市
紫云格凸河镇,52,04,25,截断
贵州紫云松山路,52,04,25,省略市+简称
紫云苗族布依族自治县松山街道松山大道,52,04,25,编辑距离错误
贵州省毕节市七星关区市西街道桂花路35号,52,05,02,完整
毕节七星关麻园街道麻园路37号,52,05,02,省略省
七星关区德溪街道德溪路40号,52,05,02,省略省市
七星关鸭池镇,52,05,02,截断
贵州七星关桂花路,52,05,02,省略市+简称
七星关区七星座街道桂花路,52,05,02,同音错误
贵州省毕节市大方县红旗街道人民路36号,52,05,21,完整
毕节大方慕俄格街道慕俄格路38号,52,05,21,省略省
大方县双山镇双山路41号,52,05,21,省略省市
大方羊场镇,52,05,21,截断
贵州大方人民路,52,05,21,省略市+简称
大方县红旗街道人民路易,52,05,21,编辑距离错误
贵州省毕节市金沙县鼓场街道长安路37号,52,05,23,完整
毕节金沙西洛街道西洛路39号,52,05,23,省略省
金沙县岩孔街道岩孔路42号,52,05,23,省略省市
金沙安底镇,52,05,23,截断
贵州金沙长安路,52,05,23,省略市+简称
金沙县鼓场街道长虹路,52,05,23,同音错误
贵州省毕节市织金县文腾街道金中路38号,52,05,24,完整
毕节织金双堰街道双堰路40号,52,05,24,省略省
织金县三甲街道三甲路43号,52,05,24,省略省市
织金桂果镇,52,05,24,截断
贵州织金金中路,52,05,24,省略市+简称
织金县文滕街道金中路,52,05,24,同音错误
贵州省毕节市纳雍县雍熙街道沿河路39号,52,05,25,完整
毕节纳雍居仁街道居仁路41号,52,05,25,省略省
纳雍县宣慰街道宣慰路44号,52,05,25,省略省市
纳雍骔岭镇,52,05,25,截断
贵州纳雍沿河路,52,05,25,省略市+简称
纳雍县雍西街道沿河路,52,05,25,同音错误
贵州省毕节市威宁彝族回族苗族自治县六桥街道人民路40号,52,05,26,完整
毕节威宁海边街道海边路42号,52,05,26,省略省
威宁彝族回族苗族自治县陕桥街道陕桥路45号,52,05,26,省略省市
威宁黑石头镇,52,05,26,截断
贵州威宁人民路,52,05,26,省略市+简称
威宁彝族回族苗族自治县六桥街道人民路易,52,05,26,编辑距离错误
贵州省毕节市赫章县汉阳街道前河路41号,52,05,27,完整
毕节赫章金银山街道金银山路43号,52,05,27,省略省
赫章县双河街道双河路46号,52,05,27,省略省市
赫章野马川镇,52,05,27,截断
贵州赫章前河路,52,05,27,省略市+简称
赫章县汉阳街道前合路,52,05,27,同音错误
贵州省毕节市黔西市文峰街道文化路42号,52,05,81,完整
毕节黔西锦绣街道锦绣路44号,52,05,81,省略省
黔西市水西街道水西路47号,52,05,81,省略省市
黔西绿化镇,52,05,81,截断
贵州黔西文化路,52,05,81,省略市+简称
黔西市文峰街道文化街,52,05,81,同音错误
贵州省铜仁市碧江区市中街道中山路43号,52,06,02,完整
铜仁碧江锦江街道锦江路45号,52,06,02,省略省
碧江区正光街道正光路48号,52,06,02,省略省市
碧江滑石侗族苗族土家族乡,52,06,02,截断
贵州碧江中山路,52,06,02,省略市+简称
碧江区市中街道中上路,52,06,02,同音错误
贵州省铜仁市万山区万山镇万山大道44号,52,06,03,完整
铜仁万山丹都街道丹都路46号,52,06,03,省略省
万山区仁山街道仁山路49号,52,06,03,省略省市
万山高楼坪侗族乡,52,06,03,截断
贵州万山万山道,52,06,03,省略市+简称
万山区万山镇万山大导,52,06,03,编辑距离错误
贵州省铜仁市江口县双江街道三星路45号,52,06,21,完整
铜仁江口凯德街道凯德路47号,52,06,21,省略省
江口县太平镇太平路50号,52,06,21,省略省市
江口闵孝镇,52,06,21,截断
贵州江口三星路,52,06,21,省略市+简称
江口县双江街道三星期路,52,06,21,同音错误
贵州省铜仁市玉屏侗族自治县平溪街道中华路46号,52,06,22,完整
铜仁玉屏皂角坪街道皂角坪路48号,52,06,22,省略省
玉屏侗族自治县朱家场镇朱家场路51号,52,06,22,省略省市
玉屏田坪镇,52,06,22,截断
贵州玉屏中华路,52,06,22,省略市+简称
玉屏侗族自治县平溪街道中花路,52,06,22,同音错误
贵州省铜仁市石阡县汤山街道佛顶山大道47号,52,06,23,完整
铜仁石阡泉都街道泉都路49号,52,06,23,省略省
石阡县中坝街道中坝路52号,52,06,23,省略省市
石阡本庄镇,52,06,23,截断
贵州石阡佛顶山路,52,06,23,省略市+简称
石阡县汤山街道佛顶山广大道,52,06,23,同音错误
贵州省铜仁市思南县思唐街道城北大道48号,52,06,24,完整
铜仁思南双塘街道双塘路50号,52,06,24,省略省
思南县塘头镇塘头路53号,52,06,24,省略省市
思南许家坝镇,52,06,24,截断
贵州思南城北路,52,06,24,省略市+简称
思南县思唐街道城北大导,52,06,24,编辑距离错误
贵州省铜仁市印江土家族苗族自治县峨岭街道解放路49号,52,06,25,完整
铜仁印江龙津街道龙津路51号,52,06,25,省略省
印江土家族苗族自治县中兴街道中兴路54号,52,06,25,省略省市
印江木黄镇,52,06,25,截断
贵州印江解放路,52,06,25,省略市+简称
印江土家族苗族自治县峨岭街道解入路,52,06,25,同音错误
贵州省铜仁市德江县玉水街道人民路50号,52,06,26,完整
铜仁德江安化街道安化路52号,52,06,26,省略省
德江县煎茶镇煎茶路55号,52,06,26,省略省市
德江枫香溪镇,52,06,26,截断
贵州德江人民路,52,06,26,省略市+简称
德江县玉水街道人名路,52,06,26,同音错误
贵州省铜仁市沿河土家族自治县团结街道团结大道51号,52,06,27,完整
铜仁沿河祐溪街道祐溪路53号,52,06,27,省略省
沿河土家族自治县和平街道和平路56号,52,06,27,省略省市
沿河谯家镇,52,06,27,截断
贵州沿河团结路,52,06,27,省略市+简称
沿河土家族自治县团结街道团界大道,52,06,27,同音错误
贵州省铜仁市松桃苗族自治县蓼皋街道东风路52号,52,06,28,完整
铜仁松桃孟溪镇孟溪路54号,52,06,28,省略省
松桃苗族自治县盘石镇盘石路57号,52,06,28,省略省市
松桃迓驾镇,52,06,28,截断
贵州松桃东风路,52,06,28,省略市+简称
松桃苗族自治县蓼高街道东风路,52,06,28,同音错误
贵州省黔西南布依族苗族自治州兴义市黄草街道红旗路53号,52,23,01,完整
黔西南兴义桔山街道桔山大道55号,52,23,01,省略省
兴义市马岭街道马岭路58号,52,23,01,省略省市
兴义下五屯街道,52,23,01,截断
贵州兴义红旗路,52,23,01,省略市+简称
兴义市黄草街道红期路,52,23,01,同音错误
贵州省黔西南布依族苗族自治州兴仁市东湖街道东湖大道54号,52,23,02,完整
黔西南兴仁真武山街道真武路56号,52,23,02,省略省
兴仁市屯脚镇屯脚路59号,52,23,02,省略省市
兴仁巴铃镇,52,23,02,截断
贵州兴仁东湖路,52,23,02,省略市+简称
兴仁市东胡街道东湖大道,52,23,02,同音错误
贵州省黔西南布依族苗族自治州普安县盘水街道普天大道55号,52,23,23,完整
黔西南普安茶源街道茶源路57号,52,23,23,省略省
普安县江西坡镇江西坡路60号,52,23,23,省略省市
普安龙吟镇,52,23,23,截断
贵州普安普天路,52,23,23,省略市+简称
普安县盘水街道普田大道,52,23,23,同音错误
贵州省黔西南布依族苗族自治州晴隆县东观街道莲城大道56号,52,23,24,完整
黔西南晴隆三宝街道三宝路58号,52,23,24,省略省
晴隆县沙子镇沙子路61号,52,23,24,省略省市
晴隆光照镇,52,23,24,截断
贵州晴隆莲城路,52,23,24,省略市+简称
晴隆县东观街道连城大道,52,23,24,同音错误
贵州省黔西南布依族苗族自治州贞丰县永丰街道永丰大道57号,52,23,25,完整
黔西南贞丰珉谷街道珉谷路59号,52,23,25,省略省
贞丰县者相镇者相路62号,52,23,25,省略省市
贞丰龙场镇,52,23,25,截断
贵州贞丰永丰路,52,23,25,省略市+简称
贞丰县永丰街道永封大道,52,23,25,同音错误
贵州省黔西南布依族苗族自治州望谟县王母街道王母大道58号,52,23,26,完整
黔西南望谟平洞街道平洞路60号,52,23,26,省略省
望谟县新屯街道新屯路63号,52,23,26,省略省市
望谟桑郎镇,52,23,26,截断
贵州望谟王母路,52,23,26,省略市+简称
望谟县王母街道王慕大道,52,23,26,同音错误
贵州省黔西南布依族苗族自治州册亨县者楼街道者楼大道59号,52,23,27,完整
黔西南册亨纳福街道纳福路61号,52,23,27,省略省
册亨县高洛街道高洛路64号,52,23,27,省略省市
册亨丫他镇,52,23,27,截断
贵州册亨者楼路,52,23,27,省略市+简称
册亨县者楼街道者偻大道,52,23,27,同音错误
贵州省黔西南布依族苗族自治州安龙县招堤街道招堤大道60号,52,23,28,完整
黔西南安龙栖凤街道栖凤路62号,52,23,28,省略省
安龙县钱相街道钱相路65号,52,23,28,省略省市
安龙龙广镇,52,23,28,截断
贵州安龙招堤路,52,23,28,省略市+简称
安龙县招提街道招堤大道,52,23,28,同音错误
贵州省黔东南苗族侗族自治州凯里市大十字街道北京路61号,52,26,01,完整
黔东南凯里城西街道城西路63号,52,26,01,省略省
凯里市洗马河街道洗马河路66号,52,26,01,省略省市
凯里开怀街道,52,26,01,截断
贵州凯里北京路,52,26,01,省略市+简称
凯里市大十子街道北京路,52,26,01,同音错误
贵州省黔东南苗族侗族自治州黄平县新州镇新州路62号,52,26,22,完整
黔东南黄平旧州镇旧州路64号,52,26,22,省略省
黄平县谷陇镇谷陇路67号,52,26,22,省略省市
黄平重安镇,52,26,22,截断
贵州黄平新州路,52,26,22,省略市+简称
黄平县新洲镇新州路,52,26,22,同音错误
贵州省黔东南苗族侗族自治州施秉县城关镇中沙路63号,52,26,23,完整
黔东南施秉牛大场镇牛大场路65号,52,26,23,省略省
施秉县马号镇马号路68号,52,26,23,省略省市
施秉杨柳塘镇,52,26,23,截断
贵州施秉中沙路,52,26,23,省略市+简称
施秉县城关镇中纱路,52,26,23,同音错误
贵州省黔东南苗族侗族自治州三穗县八弓镇八弓路64号,52,26,25,完整
黔东南三穗台烈镇台烈路66号,52,26,25,省略省
三穗县瓦寨镇瓦寨路69号,52,26,25,省略省市
三穗长吉镇,52,26,25,截断
贵州三穗八弓路,52,26,25,省略市+简称
三穗县八公镇八弓路,52,26,25,同音错误
贵州省黔东南苗族侗族自治州镇远县舞阳镇舞阳大道65号,52,26,26,完整
黔东南镇远蕉溪镇蕉溪路67号,52,26,26,省略省
镇远县青溪镇青溪路70号,52,26,26,省略省市
镇远羊坪镇,52,26,26,截断
贵州镇远舞阳路,52,26,26,省略市+简称
镇远县舞阳镇舞杨大道,52,26,26,同音错误
贵州省黔东南苗族侗族自治州岑巩县思旸镇思旸路66号,52,26,27,完整
黔东南岑巩水尾镇水尾路68号,52,26,27,省略省
岑巩县天马镇天马路71号,52,26,27,省略省市
岑巩龙田镇,52,26,27,截断
贵州岑巩思旸路,52,26,27,省略市+简称
岑巩县思阳镇思旸路,52,26,27,同音错误
贵州省黔东南苗族侗族自治州天柱县凤城街道凤城路67号,52,26,28,完整
黔东南天柱邦洞街道邦洞路69号,52,26,28,省略省
天柱县社学街道社学路72号,52,26,28,省略省市
天柱高酿镇,52,26,28,截断
贵州天柱凤城路,52,26,28,省略市+简称
天柱县凤城街道风城路,52,26,28,同音错误
贵州省黔东南苗族侗族自治州锦屏县三江镇三江路68号,52,26,29,完整
黔东南锦屏敦寨镇敦寨路70号,52,26,29,省略省
锦屏县茅坪镇茅坪路73号,52,26,29,省略省市
锦屏启蒙镇,52,26,29,截断
贵州锦屏三江路,52,26,29,省略市+简称
锦屏县三工镇三江路,52,26,29,同音错误
贵州省黔东南苗族侗族自治州剑河县仰阿莎街道仰阿莎路69号,52,26,30,完整
黔东南剑河革东镇革东路71号,52,26,30,省略省
剑河县南加镇南加路74号,52,26,30,省略省市
剑河太拥镇,52,26,30,截断
贵州剑河仰阿莎路,52,26,30,省略市+简称
剑河县仰阿沙街道仰阿莎路,52,26,30,同音错误
贵州省黔东南苗族侗族自治州台江县台拱街道台拱路70号,52,26,31,完整
黔东南台江萃文街道萃文路72号,52,26,31,省略省
台江县施洞镇施洞路75号,52,26,31,省略省市
台江南宫镇,52,26,31,截断
贵州台江台拱路,52,26,31,省略市+简称
台江县台拱街道台共路,52,26,31,同音错误
贵州省黔东南苗族侗族自治州黎平县德凤街道贡院路71号,52,26,32,完整
黔东南黎平高屯街道高屯路73号,52,26,32,省略省
黎平县龙形街道龙形路76号,52,26,32,省略省市
黎平肇兴镇,52,26,32,截断
贵州黎平贡院路,52,26,32,省略市+简称
黎平县德风街道贡院路,52,26,32,同音错误
贵州省黔东南苗族侗族自治州榕江县古州镇古州路72号,52,26,33,完整
黔东南榕江车民街道车民路74号,52,26,33,省略省
榕江县忠诚镇忠诚路77号,52,26,33,省略省市
榕江栽麻镇,52,26,33,截断
贵州榕江古州路,52,26,33,省略市+简称
榕江县古洲镇古州路,52,26,33,同音错误
贵州省黔东南苗族侗族自治州从江县丙梅街道丙梅路73号,52,26,34,完整
黔东南从江洛香镇洛香路75号,52,26,34,省略省
从江县贯洞镇贯洞路78号,52,26,34,省略省市
从江下江镇,52,26,34,截断
贵州从江丙梅路,52,26,34,省略市+简称
从江县丙枚街道丙梅路,52,26,34,同音错误
贵州省黔东南苗族侗族自治州雷山县丹江镇丹江路74号,52,26,35,完整
黔东南雷山西江镇西江路76号,52,26,35,省略省
雷山县郎德镇郎德路79号,52,26,35,省略省市
雷山永乐镇,52,26,35,截断
贵州雷山丹江路,52,26,35,省略市+简称
雷山县丹将镇丹江路,52,26,35,同音错误
贵州省黔东南苗族侗族自治州麻江县杏山街道杏山路75号,52,26,36,完整
黔东南麻江金竹街道金竹路77号,52,26,36,省略省
麻江县宣威镇宣威路80号,52,26,36,省略省市
麻江谷硐镇,52,26,36,截断
贵州麻江杏山路,52,26,36,省略市+简称
麻江县杏山街道杏出路,52,26,36,同音错误
贵州省黔东南苗族侗族自治州丹寨县龙泉镇龙泉路76号,52,26,37,完整
黔东南丹寨金泉街道金泉路78号,52,26,37,省略省
丹寨县兴仁镇兴仁路81号,52,26,37,省略省市
丹寨扬武镇,52,26,37,截断
贵州丹寨龙泉路,52,26,37,省略市+简称
丹寨县龙泉镇龙全路,52,26,37,同音错误
贵州省黔南布依族苗族自治州都匀市文峰街道剑江路77号,52,27,01,完整
黔南都匀小围寨街道小围寨路79号,52,27,01,省略省
都匀市沙包堡街道沙包堡路82号,52,27,01,省略省市
都匀广惠街道,52,27,01,截断
贵州都匀剑江路,52,27,01,省略市+简称
都匀市文峰街道建江路,52,27,01,同音错误
贵州省黔南布依族苗族自治州福泉市金山街道金钟路78号,52,27,02,完整
黔南福泉马场坪街道马场坪路80号,52,27,02,省略省
福泉市牛场镇牛场路83号,52,27,02,省略省市
福泉凤山镇,52,27,02,截断
贵州福泉金钟路,52,27,02,省略市+简称
福泉市金山街道今钟路,52,27,02,同音错误
贵州省贵阳市南明区五里冲街道花果园大街1号,52,01,02,完整
贵阳南明区河滨街道市南路18号,52,01,02,省略省
南明区新华路街道新华路5号,52,01,02,省略省市
南明河滨街道,52,01,02,截断
贵州南明新华路,52,01,02,省略市+简称
南明区午里冲街道花果园,52,01,02,同音错误
贵州省贵阳市云岩区文昌阁街道中华北路2号,52,01,03,完整
贵阳云岩区毓秀路街道毓秀路9号,52,01,03,省略省
云岩区盐务街街道盐务街12号,52,01,03,省略省市
云岩头桥街道,52,01,03,截断
贵州云岩毓秀路,52,01,03,省略市+简称
云岩区文昌阁街道中华北路,52,01,03,编辑距离错误
贵州省贵阳市花溪区贵筑街道甲秀南路3号,52,01,11,完整
贵阳花溪区阳光街道霞晖路8号,52,01,11,省略省
花溪区清溪街道清溪路21号,52,01,11,省略省市
花溪青岩镇,52,01,11,截断
贵州花溪阳光路,52,01,11,省略市+简称
花溪区贵筑街道甲秀南路,52,01,11,同音错误
贵州省贵阳市乌当区龙广路街道新添大道北段4号,52,01,12,完整
贵阳乌当区新创路街道新创路6号,52,01,12,省略省
乌当区高新路街道高新路15号,52,01,12,省略省市
乌当东风镇,52,01,12,截断
贵州乌当新创路,52,01,12,省略市+简称
乌当区龙广路街道新添大道,52,01,12,编辑距离错误
贵州省贵阳市白云区龚家寨街道铝兴路5号,52,01,13,完整
贵阳白云区大山洞街道同心路7号,52,01,13,省略省
白云区泉湖街道泉湖路10号,52,01,13,省略省市
白云艳山红镇,52,01,13,截断
贵州白云泉湖路,52,01,13,省略市+简称
白云区龚家寨街道铝兴路,52,01,13,同音错误
贵州省贵阳市观山湖区观山街道金朱东路6号,52,01,15,完整
贵阳观山湖金阳街道诚信南路9号,52,01,15,省略省
观山湖区世纪城街道财富街12号,52,01,15,省略省市
观山湖宾阳街道,52,01,15,截断
贵州观山金阳路,52,01,15,省略市+简称
观山湖区观山街道金珠东路,52,01,15,同音错误
贵州省贵阳市开阳县云开街道开州大道7号,52,01,21,完整
贵阳开阳硒城街道环城路9号,52,01,21,省略省
开阳县紫兴街道紫兴路13号,52,01,21,省略省市
开阳双流镇,52,01,21,截断
贵州开阳硒城路,52,01,21,省略市+简称
开阳县云开街道开洲大道,52,01,21,编辑距离错误
贵州省贵阳市息烽县永阳街道文化西路8号,52,01,22,完整
贵阳息烽小寨坝镇振兴路10号,52,01,22,省略省
息烽县温泉镇温泉路14号,52,01,22,省略省市
息烽九庄镇,52,01,22,截断
贵州息烽永阳路,52,01,22,省略市+简称
息烽县永阳街道文化西路,52,01,22,同音错误
贵州省贵阳市修文县龙场街道翠屏路9号,52,01,23,完整
贵阳修文阳明洞街道阳明大道11号,52,01,23,省略省
修文县扎佐街道扎佐路16号,52,01,23,省略省市
修文久长街道,52,01,23,截断
贵州修文龙场路,52,01,23,省略市+简称
修文县龙场街道翠平路,52,01,23,编辑距离错误
贵州省贵阳市清镇市青龙山街道云岭中路10号,52,01,81,完整
贵阳清镇巢凤街道金清路12号,52,01,81,省略省
清镇市滨湖街道滨湖路18号,52,01,81,省略省市
清镇站街镇,52,01,81,截断
贵州清镇青龙路,52,01,81,省略市+简称
清镇市青龙山街道云领中路,52,01,81,同音错误
贵州省六盘水市钟山区黄土坡街道人民中路11号,52,02,01,完整
六盘水钟山荷城街道建设路13号,52,02,01,省略省
钟山区凤凰街道凤凰路16号,52,02,01,省略省市
钟山月照街道,52,02,01,截断
贵州钟山荷城路,52,02,01,省略市+简称
钟山区黄土坡街道人民中街,52,02,01,同音错误
贵州省六盘水市六枝特区九龙街道人民路12号,52,02,03,完整
六盘水六枝银壶街道那平路14号,52,02,03,省略省
六枝特区塔山街道塔山路17号,52,02,03,省略省市
六枝郎岱镇,52,02,03,截断
贵州六枝九龙路,52,02,03,省略市+简称
六枝特区九隆街道人民路,52,02,03,同音错误
贵州省六盘水市水城区双水街道双水大道13号,52,02,04,完整
六盘水水城董地街道董地路15号,52,02,04,省略省
水城区老鹰山街道老鹰山路18号,52,02,04,省略省市
水城发耳镇,52,02,04,截断
贵州水城双水路,52,02,04,省略市+简称
水城区双水街道双水大导,52,02,04,编辑距离错误
贵州省六盘水市盘州市亦资街道胜境大道14号,52,02,81,完整
六盘水盘州红果街道红果路16号,52,02,81,省略省
盘州市翰林街道翰林路19号,52,02,81,省略省市
盘州两河街道,52,02,81,截断
贵州盘州亦资路,52,02,81,省略市+简称
盘州市亦资街道胜镜大道,52,02,81,同音错误
贵州省遵义市红花岗区老城街道子尹路15号,52,03,02,完整
遵义红花岗中华路街道中华路17号,52,03,02,省略省
红花岗区舟水桥街道舟水桥路20号,52,03,02,省略省市
红花岗南关街道,52,03,02,截断
贵州红花岗子尹路,52,03,02,省略市+简称
红花岗区老城街道子因路,52,03,02,同音错误
贵州省遵义市汇川区上海路街道上海路16号,52,03,03,完整
遵义汇川洗马路街道洗马路18号,52,03,03,省略省
汇川区高桥街道高桥路21号,52,03,03,省略省市
汇川董公寺街道,52,03,03,截断
贵州汇川上海路,52,03,03,省略市+简称
汇川区会川路街道上海路,52,03,03,同音+顺序混乱
贵州省遵义市播州区南白街道西大街17号,52,03,04,完整
遵义播州龙坑街道龙坑路19号,52,03,04,省略省
播州区影山湖街道影山湖路22号,52,03,04,省略省市
播州鸭溪镇,52,03,04,截断
贵州播州南白路,52,03,04,省略市+简称
播州区布白街道西大街,52,03,04,编辑距离错误
贵州省遵义市桐梓县海校街道武胜路18号,52,03,22,完整
遵义桐梓娄山关街道娄山关路20号,52,03,22,省略省
桐梓县楚米镇楚米路23号,52,03,22,省略省市
桐梓新站镇,52,03,22,截断
贵州桐梓海校路,52,03,22,省略市+简称
桐梓县海饺街道武胜路,52,03,22,同音错误
贵州省遵义市绥阳县洋川街道洋川中路19号,52,03,23,完整
遵义绥阳郑场镇郑场路21号,52,03,23,省略省
绥阳县蒲场镇蒲场路24号,52,03,23,省略省市
绥阳风华镇,52,03,23,截断
贵州绥阳洋川路,52,03,23,省略市+简称
绥阳县洋川街道洋州中路,52,03,23,编辑距离错误
贵州省遵义市正安县凤仪街道文化路20号,52,03,25,完整
遵义正安瑞濠街道瑞濠路22号,52,03,25,省略省
正安县安场镇安场路25号,52,03,25,省略省市
正安土坪镇,52,03,25,截断
贵州正安凤仪路,52,03,25,省略市+简称
正安县凤仪街道文华路,52,03,25,同音错误
贵州省遵义市道真仡佬族苗族自治县尹珍街道尹珍路21号,52,03,26,完整
遵义道真玉溪镇玉溪路23号,52,03,26,省略省
道真县洛龙镇洛龙路26号,52,03,26,省略省市
道真旧城镇,52,03,26,截断
贵州道真尹珍路,52,03,26,省略市+简称
道真仡佬族苗族自治县印珍街道尹珍路,52,03,26,同音错误
贵州省遵义市务川仡佬族苗族自治县丹砂街道丹砂路22号,52,03,27,完整
遵义务川都濡街道都濡路24号,52,03,27,省略省
务川县大坪街道大坪路27号,52,03,27,省略省市
务川丰乐镇,52,03,27,截断
贵州务川丹砂路,52,03,27,省略市+简称
务川仡佬族苗族自治县丹沙街道丹砂路,52,03,27,同音错误
贵州省遵义市凤冈县龙泉街道龙凤大道23号,52,03,28,完整
遵义凤冈何坝街道何坝路25号,52,03,28,省略省
凤冈县花坪街道花坪路28号,52,03,28,省略省市
凤冈进化镇,52,03,28,截断
贵州凤冈龙泉路,52,03,28,省略市+简称
凤冈县龙泉街道龙风大道,52,03,28,同音错误
贵州省遵义市湄潭县湄江街道茶城大道24号,52,03,29,完整
遵义湄潭黄家坝街道黄家坝路26号,52,03,29,省略省
湄潭县永兴镇永兴路29号,52,03,29,省略省市
湄潭复兴镇,52,03,29,截断
贵州湄潭茶城路,52,03,29,省略市+简称
湄潭县梅江街道茶城大道,52,03,29,同音错误
贵州省遵义市余庆县子营街道子营路25号,52,03,30,完整
遵义余庆白泥镇白泥路27号,52,03,30,省略省
余庆县龙溪镇龙溪路30号,52,03,30,省略省市
余庆构皮滩镇,52,03,30,截断
贵州余庆子营路,52,03,30,省略市+简称
余庆县子营街道子云路,52,03,30,同音错误
贵州省遵义市习水县东皇街道红一路26号,52,03,30,完整
遵义习水九龙街道九龙路28号,52,03,30,省略省
习水县土城镇土城路31号,52,03,30,省略省市
习水温水镇,52,03,30,截断
贵州习水东皇路,52,03,30,省略市+简称
习水县东黄街道红一路,52,03,30,同音错误
贵州省遵义市赤水市市中街道人民街27号,52,03,81,完整
遵义赤水文华街道文华路29号,52,03,81,省略省
赤水市天台镇天台路32号,52,03,81,省略省市
赤水大同镇,52,03,81,截断
贵州赤水人民街,52,03,81,省略市+简称
赤水市市中街道人民接,52,03,81,编辑距离错误
贵州省遵义市仁怀市盐津街道国酒大道28号,52,03,82,完整
遵义仁怀中枢街道中枢路30号,52,03,82,省略省
仁怀市苍龙街道苍龙路33号,52,03,82,省略省市
仁怀茅台镇,52,03,82,截断
贵州仁怀国酒路,52,03,82,省略市+简称
仁怀市盐津街道国久大道,52,03,82,同音错误
贵州省安顺市西秀区南街街道南水路29号,52,04,02,完整
安顺西秀东街街道东街路31号,52,04,02,省略省
西秀区东关街道东关路34号,52,04,02,省略省市
西秀华西街道,52,04,02,截断
贵州西秀南水路,52,04,02,省略市+简称
西秀区南杰街道南水路,52,04,02,同音错误
贵州省安顺市平坝区鼓楼街道中山路30号,52,04,03,完整
安顺平坝安平街道安平路32号,52,04,03,省略省
平坝区夏云镇夏云路35号,52,04,03,省略省市
平坝天龙镇,52,04,03,截断
贵州平坝中山路,52,04,03,省略市+简称
平坝区鼓偻街道中山路,52,04,03,编辑距离错误
贵州省安顺市普定县定南街道文明路31号,52,04,22,完整
安顺普定玉秀街道玉秀路33号,52,04,22,省略省
普定县马官镇马官路36号,52,04,22,省略省市
普定黄桶街道,52,04,22,截断
贵州普定文明路,52,04,22,省略市+简称
普定县定南街道文名路,52,04,22,同音错误
贵州省安顺市镇宁布依族苗族自治县白马湖街道南北大街32号,52,04,23,完整
安顺镇宁环翠街道环翠路34号,52,04,23,省略省
镇宁布依族苗族自治县丁旗街道丁旗路37号,52,04,23,省略省市
镇宁黄果树镇,52,04,23,截断
贵州镇宁南北大街,52,04,23,省略市+简称
镇宁布依族苗族自治县白马胡街道南北大街,52,04,23,同音错误
贵州省安顺市关岭布依族苗族自治县关索街道关索大道33号,52,04,24,完整
安顺关岭顶云街道顶云路35号,52,04,24,省略省
关岭布依族苗族自治县龙潭街道龙潭路38号,52,04,24,省略省市
关岭花江镇,52,04,24,截断
贵州关岭关索路,52,04,24,省略市+简称
关岭布依族苗族自治县关索街道关锁大道,52,04,24,同音错误
贵州省安顺市紫云苗族布依族自治县松山街道松山大道34号,52,04,25,完整
安顺紫云五峰街道五峰路36号,52,04,25,省略省
紫云苗族布依族自治县云岭街道云岭路39号,52,04,25,省略省市
紫云格凸河镇,52,04,25,截断
贵州紫云松山路,52,04,25,省略市+简称
紫云苗族布依族自治县松山街道松山大道,52,04,25,编辑距离错误
贵州省毕节市七星关区市西街道桂花路35号,52,05,02,完整
毕节七星关麻园街道麻园路37号,52,05,02,省略省
七星关区德溪街道德溪路40号,52,05,02,省略省市
七星关鸭池镇,52,05,02,截断
贵州七星关桂花路,52,05,02,省略市+简称
七星关区七星座街道桂花路,52,05,02,同音错误
贵州省毕节市大方县红旗街道人民路36号,52,05,21,完整
毕节大方慕俄格街道慕俄格路38号,52,05,21,省略省
大方县双山镇双山路41号,52,05,21,省略省市
